,0
5797,0
5798,3
5799,2
5800,2
5801,2
5802,2
5803,2
5804,3
5805,1
5806,1
5807,4
5808,1
5809,1
5810,2
5811,3
5812,4
5813,0
5814,2
5815,4
5816,1
5817,1
5818,2
5819,1
5820,0
5821,4
5822,2
5823,0
5824,4
5825,2
5826,3
5827,2
5828,2
5829,3
5830,2
5831,4
5832,4
5833,0
5834,1
5835,2
5836,3
5837,1
5838,2
5839,3
5840,2
5841,1
5842,2
5843,2
5844,1
5845,1
5846,0
5847,3
5848,0
5849,1
5850,4
5851,2
5852,3
5853,0
5854,1
5855,1
5856,4
5857,1
5858,0
5859,1
5860,3
5861,3
5862,3
5863,2
5864,0
5865,2
5866,4
5867,0
5868,0
5869,3
5870,2
5871,0
5872,1
5873,3
5874,1
5875,1
5876,1
5877,0
5878,1
5879,1
5880,0
5881,4
5882,1
5883,0
5884,2
5885,0
5886,1
5887,0
5888,2
5889,3
5890,4
5891,2
5892,1
5893,0
5894,3
5895,2
5896,1
5897,3
5898,1
5899,1
5900,2
5901,1
5902,0
5903,2
5904,0
5905,1
5906,0
5907,3
5908,0
5909,1
5910,1
5911,0
5912,4
5913,2
5914,2
5915,2
5916,2
5917,0
5918,2
5919,1
5920,4
5921,1
5922,1
5923,0
5924,2
5925,3
5926,2
5927,1
5928,1
5929,3
5930,1
5931,0
5932,0
5933,2
5934,2
5935,3
5936,3
5937,3
5938,2
5939,3
5940,1
5941,3
5942,0
5943,2
5944,1
5945,4
5946,2
5947,2
5948,4
5949,3
5950,1
5951,1
5952,4
5953,1
5954,2
5955,1
5956,0
5957,4
5958,2
5959,1
5960,0
5961,1
5962,3
5963,0
5964,3
5965,3
5966,0
5967,1
5968,2
5969,2
5970,2
5971,0
5972,3
5973,2
5974,2
5975,3
5976,3
5977,2
5978,1
5979,3
5980,0
5981,0
5982,2
5983,3
5984,1
5985,1
5986,3
5987,1
5988,2
5989,2
5990,2
5991,1
5992,0
5993,2
5994,4
5995,3
5996,2
5997,3
5998,2
5999,2
6000,0
6001,2
6002,1
6003,4
6004,1
6005,4
6006,1
6007,1
6008,2
6009,4
6010,2
6011,0
6012,4
6013,2
6014,3
6015,2
6016,2
6017,2
6018,1
6019,4
6020,2
6021,3
6022,0
6023,2
6024,1
6025,1
6026,1
6027,3
6028,4
6029,0
6030,3
6031,1
6032,3
6033,3
6034,0
6035,0
6036,1
6037,2
6038,3
6039,1
6040,4
6041,3
6042,2
6043,4
6044,1
6045,2
6046,1
6047,0
6048,1
6049,3
6050,3
6051,0
6052,2
6053,2
6054,1
6055,3
6056,1
6057,3
6058,1
6059,0
6060,3
6061,0
6062,0
6063,3
6064,0
6065,3
6066,2
6067,0
6068,3
6069,1
6070,1
6071,0
6072,3
6073,2
6074,2
6075,2
6076,4
6077,3
6078,1
6079,2
6080,3
6081,3
6082,0
6083,2
6084,3
6085,1
6086,1
6087,2
6088,0
6089,2
6090,3
6091,3
6092,1
6093,0
6094,3
6095,1
6096,3
6097,3
6098,3
6099,4
6100,3
6101,1
6102,4
6103,3
6104,3
6105,3
6106,2
6107,0
6108,3
6109,3
6110,1
6111,0
6112,2
6113,1
6114,1
6115,0
6116,2
6117,2
6118,0
6119,0
6120,2
6121,3
6122,1
6123,2
6124,4
6125,4
6126,0
6127,0
6128,4
6129,2
6130,2
6131,3
6132,2
6133,3
6134,3
6135,0
6136,0
6137,1
6138,0
6139,4
6140,2
6141,4
6142,0
6143,2
6144,2
6145,1
6146,0
6147,4
6148,1
6149,1
6150,3
6151,3
6152,2
6153,3
6154,1
6155,3
6156,3
6157,3
6158,4
6159,2
6160,1
6161,0
6162,3
6163,1
6164,0
6165,4
6166,0
6167,0
6168,2
6169,1
6170,4
6171,1
6172,0
6173,1
6174,4
6175,3
6176,3
6177,0
6178,1
6179,0
6180,2
6181,2
6182,4
6183,1
6184,4
6185,0
6186,0
6187,2
6188,2
6189,0
6190,1
6191,1
6192,2
6193,1
6194,1
6195,0
6196,0
6197,2
6198,3
6199,3
6200,2
6201,1
6202,0
6203,0
6204,4
6205,4
6206,3
6207,1
6208,1
6209,1
6210,4
6211,2
6212,2
6213,1
6214,0
6215,0
6216,3
6217,1
6218,1
6219,4
6220,2
6221,1
6222,3
6223,1
6224,1
6225,1
6226,1
6227,1
6228,4
6229,2
6230,3
6231,2
6232,1
6233,1
6234,1
6235,2
6236,2
6237,2
6238,3
6239,0
6240,2
6241,2
6242,3
6243,1
6244,2
6245,0
6246,0
6247,2
6248,0
6249,1
6250,2
6251,2
6252,0
6253,1
6254,1
6255,2
6256,1
6257,2
6258,4
6259,2
6260,0
6261,0
6262,2
6263,1
6264,4
6265,4
6266,2
6267,1
6268,3
6269,2
6270,3
6271,1
6272,1
6273,0
6274,2
6275,0
6276,4
6277,2
6278,1
6279,4
6280,1
6281,3
6282,4
6283,1
6284,3
6285,2
6286,3
6287,3
6288,0
6289,1
6290,0
6291,2
6292,3
6293,0
6294,2
6295,1
6296,4
6297,3
6298,1
6299,1
6300,2
6301,2
6302,1
6303,3
6304,3
6305,3
6306,3
6307,2
6308,0
6309,1
6310,2
6311,1
6312,4
6313,2
6314,0
6315,3
6316,3
6317,3
6318,2
6319,4
6320,4
6321,1
6322,1
6323,4
6324,2
6325,3
6326,4
6327,1
6328,2
6329,4
6330,2
6331,3
6332,0
6333,0
6334,3
6335,2
6336,3
6337,1
6338,2
6339,0
6340,1
6341,0
6342,1
6343,0
6344,0
6345,1
6346,2
6347,4
6348,0
6349,3
6350,2
6351,2
6352,0
6353,1
6354,0
6355,2
6356,0
6357,0
6358,1
6359,2
6360,0
6361,1
6362,1
6363,1
6364,2
6365,1
6366,0
6367,2
6368,4
6369,1
6370,1
6371,2
6372,3
6373,0
6374,3
6375,1
6376,2
6377,3
6378,0
6379,0
6380,3
6381,3
6382,1
6383,1
6384,2
6385,1
6386,3
6387,0
6388,1
6389,0
6390,3
6391,2
6392,3
6393,2
6394,4
6395,1
6396,1
6397,2
6398,0
6399,0
6400,0
6401,2
6402,2
6403,1
6404,0
6405,4
6406,4
6407,1
6408,2
6409,0
6410,3
6411,0
6412,2
6413,2
6414,3
6415,1
6416,2
6417,4
6418,4
6419,4
6420,1
6421,2
6422,0
6423,3
6424,4
6425,4
6426,3
6427,1
6428,3
6429,3
6430,2
6431,3
6432,1
6433,4
6434,4
6435,3
6436,2
6437,2
6438,4
6439,0
6440,3
6441,0
6442,1
6443,4
6444,1
6445,2
6446,1
6447,1
6448,4
6449,2
6450,0
6451,4
6452,3
6453,0
6454,1
6455,0
6456,0
6457,4
6458,1
6459,4
6460,1
6461,4
6462,2
6463,0
6464,2
6465,2
6466,1
6467,3
6468,2
6469,2
6470,4
6471,0
6472,1
6473,0
6474,2
6475,0
6476,1
6477,1
6478,0
6479,0
6480,3
6481,0
6482,1
6483,3
6484,4
6485,2
6486,1
6487,1
6488,4
6489,3
6490,4
6491,3
6492,1
6493,1
6494,0
6495,1
6496,3
6497,1
6498,2
6499,3
6500,3
6501,2
6502,0
6503,1
6504,1
6505,4
6506,2
6507,3
6508,1
6509,2
6510,1
6511,1
6512,3
6513,1
6514,3
6515,1
6516,4
6517,1
6518,1
6519,1
6520,1
6521,0
6522,0
6523,1
6524,1
6525,2
6526,1
6527,1
6528,1
6529,1
6530,2
6531,1
6532,2
6533,3
6534,2
6535,1
6536,1
6537,1
6538,2
6539,1
6540,2
6541,1
6542,2
6543,1
6544,0
6545,2
6546,2
6547,1
6548,0
6549,4
6550,0
6551,0
6552,2
6553,4
6554,3
6555,1
6556,3
6557,2
6558,3
6559,1
6560,4
6561,0
6562,2
6563,0
6564,2
6565,2
6566,2
6567,2
6568,2
6569,1
6570,1
6571,0
6572,2
6573,1
6574,1
6575,1
6576,2
6577,0
6578,1
6579,0
6580,0
6581,3
6582,0
6583,1
6584,2
6585,1
6586,2
6587,3
6588,1
6589,2
6590,2
6591,2
6592,1
6593,2
6594,0
6595,2
6596,2
6597,1
6598,2
6599,2
6600,4
6601,2
6602,3
6603,3
6604,2
6605,0
6606,2
6607,3
6608,1
6609,3
6610,4
6611,3
6612,0
6613,4
6614,2
6615,0
6616,3
6617,1
6618,1
6619,2
6620,4
6621,2
6622,0
6623,3
6624,3
6625,1
6626,4
6627,3
6628,0
6629,4
6630,1
6631,3
6632,3
6633,1
6634,3
6635,3
6636,1
6637,0
6638,4
6639,2
6640,3
6641,2
6642,1
6643,0
6644,4
6645,2
6646,0
6647,3
6648,0
6649,1
6650,1
6651,1
6652,0
6653,2
6654,2
6655,1
6656,1
6657,2
6658,2
6659,0
6660,0
6661,3
6662,0
6663,0
6664,1
6665,1
6666,3
6667,2
6668,1
6669,0
6670,4
6671,2
6672,1
6673,3
6674,2
6675,4
6676,2
6677,4
6678,4
6679,2
6680,0
6681,0
6682,4
6683,2
6684,1
6685,0
6686,3
6687,1
6688,1
6689,3
6690,2
6691,3
6692,2
6693,3
6694,1
6695,2
6696,4
6697,1
6698,1
6699,1
6700,0
6701,2
6702,0
6703,3
6704,4
6705,3
6706,3
6707,4
6708,1
6709,3
6710,3
6711,1
6712,0
6713,4
6714,1
6715,1
6716,2
6717,1
6718,2
6719,3
6720,4
6721,1
6722,3
6723,0
6724,1
6725,0
6726,4
6727,0
6728,4
6729,2
6730,1
6731,1
6732,1
6733,3
6734,0
6735,1
6736,0
6737,3
6738,0
6739,1
6740,1
6741,1
6742,0
6743,2
6744,3
6745,1
6746,0
6747,3
6748,1
6749,4
6750,3
6751,3
6752,3
6753,1
6754,4
6755,4
6756,1
6757,3
6758,4
6759,2
6760,1
6761,0
6762,0
6763,1
6764,1
6765,0
6766,0
6767,2
6768,2
6769,1
6770,2
6771,2
6772,0
6773,0
6774,0
6775,1
6776,0
6777,1
6778,1
6779,1
6780,2
6781,4
6782,1
6783,0
6784,1
6785,2
6786,2
6787,2
6788,4
6789,0
6790,1
6791,1
6792,2
6793,1
6794,4
6795,1
6796,1
6797,1
6798,4
6799,3
6800,2
6801,1
6802,2
6803,3
6804,1
6805,1
6806,2
6807,3
6808,3
6809,3
6810,3
6811,0
6812,1
6813,1
6814,1
6815,0
6816,1
6817,2
6818,3
6819,1
6820,1
6821,3
6822,2
6823,0
6824,0
6825,4
6826,2
6827,3
6828,1
6829,4
6830,3
6831,1
6832,2
6833,3
6834,1
6835,3
6836,1
6837,3
6838,1
6839,0
6840,1
6841,2
6842,2
6843,0
6844,4
6845,1
6846,1
6847,1
6848,2
6849,1
6850,3
6851,2
6852,1
6853,1
6854,2
6855,3
6856,1
6857,1
6858,2
6859,1
6860,1
6861,3
6862,0
6863,4
6864,2
6865,4
6866,0
6867,2
6868,0
6869,3
6870,0
6871,1
6872,2
6873,1
6874,2
6875,4
6876,1
6877,2
6878,2
6879,0
6880,1
6881,0
6882,1
6883,4
6884,2
6885,4
6886,1
6887,3
6888,1
6889,0
6890,1
6891,2
6892,2
6893,4
6894,2
6895,4
6896,1
6897,3
6898,1
6899,0
6900,0
6901,2
6902,1
6903,4
6904,1
6905,0
6906,1
6907,3
6908,2
6909,1
6910,2
6911,1
6912,0
6913,1
6914,2
6915,2
6916,3
6917,1
6918,1
6919,0
6920,1
6921,3
6922,1
6923,1
6924,4
6925,3
6926,2
6927,2
6928,1
6929,1
6930,1
6931,1
6932,2
6933,3
6934,2
6935,4
6936,1
6937,0
6938,1
6939,2
6940,1
6941,2
6942,2
6943,2
6944,3
6945,2
6946,1
6947,0
6948,1
6949,0
6950,0
6951,1
6952,1
6953,3
6954,1
6955,2
6956,2
6957,4
6958,2
6959,2
6960,3
6961,1
6962,0
6963,4
6964,0
6965,4
6966,0
6967,1
6968,2
6969,1
6970,1
6971,0
6972,3
6973,1
6974,0
6975,0
6976,2
6977,3
6978,4
6979,1
6980,3
6981,1
6982,1
6983,4
6984,1
6985,0
6986,4
6987,1
6988,3
6989,1
6990,4
6991,3
6992,3
6993,1
6994,1
6995,2
6996,1
6997,0
6998,1
6999,1
7000,3
7001,0
7002,0
7003,2
7004,4
7005,0
7006,0
7007,1
7008,4
7009,1
7010,2
7011,2
7012,2
7013,3
7014,0
7015,2
7016,3
7017,3
7018,1
7019,3
7020,4
7021,2
7022,1
7023,3
7024,2
7025,1
7026,1
7027,2
7028,1
7029,3
7030,1
7031,1
7032,1
7033,2
7034,2
7035,1
7036,1
7037,1
7038,1
7039,3
7040,2
7041,0
7042,2
7043,0
7044,0
7045,0
7046,3
7047,1
7048,1
7049,0
7050,0
7051,1
7052,1
7053,0
7054,2
7055,3
7056,2
7057,2
7058,1
7059,0
7060,1
7061,2
7062,1
7063,4
7064,2
7065,2
7066,2
7067,1
7068,1
7069,1
7070,2
7071,1
7072,0
7073,1
7074,0
7075,2
7076,2
7077,0
7078,4
7079,1
7080,2
7081,4
7082,1
7083,1
7084,1
7085,4
7086,4
7087,1
7088,1
7089,1
7090,4
7091,1
7092,4
7093,1
7094,3
7095,2
7096,1
7097,1
7098,3
7099,3
7100,0
7101,1
7102,4
7103,4
7104,1
7105,2
7106,3
7107,1
7108,2
7109,2
7110,0
7111,4
7112,2
7113,1
7114,1
7115,1
7116,0
7117,1
7118,3
7119,0
7120,1
7121,1
7122,3
7123,3
7124,3
7125,1
7126,1
7127,3
7128,1
7129,2
7130,0
7131,2
7132,2
7133,2
7134,3
7135,2
7136,0
7137,1
7138,3
7139,3
7140,1
7141,3
7142,1
7143,4
7144,2
7145,1
7146,1
7147,1
7148,1
7149,1
7150,3
7151,1
7152,3
7153,0
7154,1
7155,1
7156,2
7157,0
7158,4
7159,1
7160,2
7161,0
7162,4
7163,0
7164,1
7165,2
7166,1
7167,0
7168,0
7169,2
7170,2
7171,3
7172,3
7173,1
7174,0
7175,3
7176,1
7177,0
7178,4
7179,3
7180,1
7181,2
7182,4
7183,1
7184,1
7185,1
7186,1
7187,3
7188,4
7189,1
7190,4
7191,1
7192,2
7193,2
7194,1
7195,4
7196,1
7197,2
7198,2
7199,1
7200,2
7201,3
7202,2
7203,2
7204,0
7205,0
7206,1
7207,0
7208,3
7209,0
7210,2
7211,2
7212,4
7213,0
7214,0
7215,0
7216,4
7217,0
7218,2
7219,2
7220,3
7221,0
7222,4
7223,1
7224,3
7225,2
7226,1
7227,2
7228,2
7229,1
7230,4
7231,2
7232,3
7233,0
7234,4
7235,0
7236,2
7237,1
7238,2
7239,0
7240,2
7241,1
7242,1
7243,0
7244,1
7245,4
7246,1
7247,2
7248,1
7249,0
7250,2
7251,3
7252,3
7253,1
7254,4
7255,0
7256,2
7257,1
7258,2
7259,1
7260,1
7261,0
7262,1
7263,3
7264,1
7265,3
7266,3
7267,0
7268,1
7269,1
7270,3
7271,4
7272,4
7273,0
7274,2
7275,3
7276,2
7277,4
7278,0
7279,1
7280,2
7281,1
7282,1
7283,4
7284,1
7285,0
7286,3
7287,1
7288,2
7289,1
7290,0
7291,2
7292,3
7293,0
7294,1
7295,0
7296,2
7297,2
7298,3
7299,0
7300,1
7301,1
7302,2
7303,4
7304,3
7305,1
7306,1
7307,0
7308,3
7309,3
7310,1
7311,3
7312,0
7313,0
7314,2
7315,4
7316,1
7317,1
7318,0
7319,4
7320,3
7321,1
7322,1
7323,2
7324,2
7325,1
7326,2
7327,2
7328,1
7329,2
7330,4
7331,0
7332,1
7333,2
7334,0
7335,2
7336,3
7337,3
7338,2
7339,1
7340,1
7341,1
7342,3
7343,2
7344,2
7345,1
7346,1
7347,1
7348,1
7349,1
7350,3
7351,0
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,0
7359,0
7360,0
7361,3
7362,1
7363,0
7364,1
7365,3
7366,1
7367,2
7368,1
7369,3
7370,3
7371,1
7372,3
7373,3
7374,0
7375,1
7376,1
7377,1
7378,0
7379,3
7380,0
7381,0
7382,4
7383,0
7384,0
7385,1
7386,2
7387,1
7388,3
7389,4
7390,1
7391,1
7392,1
7393,2
7394,2
7395,1
7396,2
7397,0
7398,2
7399,1
7400,3
7401,1
7402,4
7403,2
7404,1
7405,2
7406,3
7407,0
7408,3
7409,1
7410,2
7411,0
7412,0
7413,2
7414,3
7415,0
7416,1
7417,4
7418,0
7419,3
7420,2
7421,0
7422,3
7423,0
7424,0
7425,2
7426,2
7427,4
7428,0
7429,4
7430,2
7431,1
7432,4
7433,4
7434,0
7435,3
7436,4
7437,2
7438,1
7439,0
7440,1
7441,4
7442,4
7443,0
7444,3
7445,2
7446,3
7447,4
7448,1
7449,1
7450,2
7451,2
7452,0
7453,3
7454,0
7455,1
7456,1
7457,2
7458,4
7459,0
7460,2
7461,4
7462,3
7463,3
7464,2
7465,0
7466,1
7467,2
7468,2
7469,0
7470,1
7471,0
7472,0
7473,0
7474,2
7475,0
7476,2
7477,4
7478,2
7479,1
7480,3
7481,0
7482,2
7483,1
7484,3
7485,1
7486,0
7487,2
7488,0
7489,0
7490,3
7491,4
7492,1
7493,0
7494,3
7495,2
7496,0
7497,3
7498,3
7499,0
7500,2
7501,1
7502,0
7503,0
7504,1
7505,1
7506,1
7507,3
7508,0
7509,0
7510,1
7511,1
7512,1
7513,3
7514,3
7515,1
7516,3
7517,1
7518,3
7519,0
7520,2
7521,3
7522,4
7523,3
7524,1
7525,2
7526,3
7527,3
7528,2
7529,1
7530,1
7531,2
7532,1
7533,0
7534,2
7535,0
7536,3
7537,2
7538,2
7539,0
7540,0
7541,2
7542,1
7543,0
7544,3
7545,0
7546,2
7547,1
7548,2
7549,1
7550,2
7551,1
7552,2
7553,3
7554,1
7555,1
7556,1
7557,0
7558,4
7559,1
7560,2
7561,4
7562,2
7563,1
7564,1
7565,4
7566,0
7567,1
7568,3
7569,4
7570,1
7571,1
7572,0
7573,0
7574,1
7575,1
7576,0
7577,1
7578,0
7579,1
7580,3
7581,0
7582,2
7583,2
7584,2
7585,2
7586,3
7587,3
7588,0
7589,1
7590,1
7591,2
7592,2
7593,2
7594,1
7595,1
7596,4
7597,1
7598,0
7599,2
7600,2
7601,2
7602,1
7603,2
7604,1
7605,1
7606,1
7607,1
7608,0
7609,3
7610,1
7611,4
7612,2
7613,1
7614,0
7615,4
7616,3
7617,4
7618,2
7619,1
7620,4
7621,2
7622,2
7623,2
7624,2
7625,1
7626,2
7627,4
7628,1
7629,3
7630,1
7631,2
7632,1
7633,2
7634,0
7635,2
7636,1
7637,2
7638,1
7639,1
7640,0
7641,1
7642,2
7643,0
7644,1
7645,2
7646,1
7647,1
7648,2
7649,2
7650,0
7651,1
7652,3
7653,1
7654,4
7655,3
7656,1
7657,4
7658,1
7659,3
7660,1
7661,0
7662,1
7663,1
7664,0
7665,1
7666,1
7667,2
7668,2
7669,0
7670,3
7671,0
7672,1
7673,1
7674,2
7675,2
7676,4
7677,0
7678,1
7679,0
7680,3
7681,2
7682,0
7683,2
7684,2
7685,2
7686,2
7687,1
7688,0
7689,3
7690,1
7691,1
7692,3
7693,4
7694,0
7695,0
7696,0
7697,1
7698,0
7699,2
7700,3
7701,1
7702,3
7703,0
7704,1
7705,0
7706,3
7707,1
7708,0
7709,2
7710,2
7711,3
7712,0
7713,1
7714,2
7715,1
7716,1
7717,0
7718,1
7719,2
7720,3
7721,4
7722,4
7723,2
7724,2
7725,1
7726,2
7727,1
7728,2
7729,0
7730,3
7731,2
7732,4
7733,1
7734,0
7735,1
7736,1
7737,2
7738,1
7739,3
7740,0
7741,0
7742,3
7743,4
7744,1
7745,1
7746,2
7747,1
7748,4
7749,1
7750,2
7751,4
7752,0
7753,1
7754,1
7755,2
7756,2
7757,1
7758,1
7759,4
7760,3
7761,3
7762,1
7763,1
7764,0
7765,3
7766,1
7767,2
7768,3
7769,0
7770,1
7771,4
7772,2
7773,2
7774,2
7775,1
7776,2
7777,1
7778,1
7779,2
7780,1
7781,1
7782,0
7783,2
7784,1
7785,0
7786,3
7787,1
7788,1
7789,0
7790,1
7791,4
7792,3
7793,1
7794,3
7795,4
7796,1
7797,1
7798,2
7799,1
7800,1
7801,1
7802,3
7803,0
7804,1
7805,2
7806,1
7807,4
7808,0
7809,4
7810,0
7811,4
7812,0
7813,3
7814,2
7815,0
7816,3
7817,1
7818,3
7819,3
7820,3
7821,0
7822,3
7823,1
7824,0
7825,1
7826,0
7827,1
7828,2
7829,1
7830,2
7831,1
7832,1
7833,0
7834,1
7835,1
7836,2
7837,1
7838,4
7839,0
7840,4
7841,4
7842,4
7843,3
7844,1
7845,1
7846,1
7847,3
7848,1
7849,2
7850,1
7851,0
7852,4
7853,1
7854,0
7855,1
7856,2
7857,0
7858,2
7859,2
7860,2
7861,2
7862,2
7863,2
7864,1
7865,0
7866,1
7867,0
7868,3
7869,0
7870,2
7871,1
7872,1
7873,1
7874,0
7875,0
7876,1
7877,1
7878,0
7879,1
7880,1
7881,0
7882,0
7883,0
7884,3
7885,1
7886,1
7887,1
7888,3
7889,3
7890,3
7891,2
7892,1
7893,1
7894,2
7895,1
7896,3
7897,2
7898,1
7899,3
7900,3
7901,2
7902,0
7903,0
7904,1
7905,1
7906,2
7907,1
7908,1
7909,2
7910,1
7911,3
7912,1
7913,1
7914,3
7915,1
7916,1
7917,1
7918,2
7919,1
7920,1
7921,3
7922,1
7923,3
7924,2
7925,3
7926,3
7927,1
7928,0
7929,3
7930,3
7931,0
7932,4
7933,1
7934,1
7935,1
7936,2
7937,3
7938,3
7939,0
7940,1
7941,3
7942,1
7943,1
7944,0
7945,0
7946,1
7947,1
7948,3
7949,1
7950,1
7951,1
7952,1
7953,3
7954,1
7955,3
7956,2
7957,2
7958,2
7959,3
7960,2
7961,1
7962,4
7963,0
7964,0
7965,1
7966,2
7967,2
7968,1
7969,1
7970,1
7971,1
7972,1
7973,1
7974,3
7975,4
7976,1
7977,1
7978,1
7979,0
7980,1
7981,1
7982,2
7983,1
7984,1
7985,2
7986,1
7987,1
7988,1
7989,1
7990,0
7991,4
7992,1
7993,1
7994,0
7995,2
7996,1
7997,2
7998,4
7999,1
8000,1
8001,1
8002,2
8003,1
8004,1
8005,3
8006,1
8007,0
8008,1
8009,0
8010,3
8011,0
8012,0
8013,0
8014,1
8015,1
8016,3
8017,1
8018,0
8019,0
8020,1
8021,4
8022,1
8023,1
8024,1
8025,0
8026,3
8027,1
8028,4
8029,0
8030,0
8031,1
8032,2
8033,1
8034,2
8035,1
8036,2
8037,0
8038,0
8039,1
8040,1
8041,2
8042,1
8043,1
8044,1
8045,1
8046,2
8047,3
8048,2
8049,2
8050,1
8051,0
8052,3
8053,2
8054,4
8055,0
8056,1
8057,1
8058,1
8059,1
8060,0
8061,0
8062,1
8063,3
8064,2
8065,1
8066,1
8067,1
8068,1
8069,2
8070,0
8071,1
8072,2
8073,0
8074,4
8075,2
8076,2
8077,0
8078,1
8079,1
8080,4
8081,1
8082,2
8083,1
8084,3
8085,2
8086,1
8087,1
8088,2
8089,4
8090,1
8091,1
8092,1
8093,1
8094,1
8095,0
8096,3
8097,3
8098,0
8099,1
8100,1
8101,2
8102,0
8103,3
8104,1
8105,0
8106,1
8107,1
8108,3
8109,1
8110,3
8111,1
8112,1
8113,0
8114,1
8115,0
8116,1
8117,1
8118,1
8119,2
8120,2
8121,2
8122,2
8123,1
8124,1
8125,1
8126,1
8127,0
8128,4
8129,1
8130,1
8131,2
8132,0
8133,0
8134,0
8135,1
8136,3
8137,2
8138,2
8139,2
8140,2
8141,1
8142,2
8143,2
8144,3
8145,2
8146,4
8147,2
8148,4
8149,0
8150,0
8151,2
8152,1
8153,1
8154,0
8155,1
8156,0
8157,0
8158,2
8159,3
8160,2
8161,1
8162,0
8163,4
8164,4
8165,3
8166,1
8167,0
8168,3
8169,1
8170,2
8171,1
8172,1
8173,1
8174,4
8175,1
8176,1
8177,3
8178,0
8179,1
8180,2
8181,3
8182,4
8183,4
8184,0
8185,1
8186,1
8187,2
8188,2
8189,3
8190,1
8191,1
8192,0
8193,2
8194,0
8195,0
8196,1
8197,3
8198,0
8199,1
8200,0
8201,1
8202,1
8203,2
8204,0
8205,1
8206,2
8207,2
8208,2
8209,1
8210,1
8211,2
8212,0
8213,0
8214,1
8215,4
8216,1
8217,1
8218,0
8219,1
8220,0
8221,1
8222,0
8223,0
8224,1
8225,0
8226,2
8227,4
8228,1
8229,0
8230,2
8231,0
8232,1
8233,1
8234,1
8235,2
8236,1
8237,2
8238,3
8239,3
8240,1
8241,1
8242,2
8243,2
8244,2
8245,3
8246,1
8247,1
8248,1
8249,3
8250,2
8251,2
8252,1
8253,3
8254,2
8255,0
8256,0
8257,3
8258,4
8259,1
8260,0
8261,1
8262,1
8263,1
8264,2
8265,0
8266,0
8267,2
8268,2
8269,1
8270,4
8271,4
8272,4
8273,3
8274,1
8275,1
8276,2
8277,0
8278,1
8279,1
8280,0
8281,2
8282,2
8283,2
8284,2
8285,1
8286,1
8287,0
8288,2
8289,1
8290,1
8291,1
8292,4
8293,0
8294,0
8295,1
8296,0
8297,2
8298,2
8299,1
8300,1
8301,2
8302,2
8303,1
8304,0
8305,1
8306,2
8307,4
8308,0
8309,2
8310,4
8311,4
8312,3
8313,3
8314,4
8315,2
8316,2
8317,0
8318,2
8319,2
8320,2
8321,0
8322,0
8323,0
8324,1
8325,1
8326,3
8327,2
8328,4
8329,1
8330,1
8331,1
8332,2
8333,0
8334,1
8335,1
8336,0
8337,1
8338,0
8339,1
8340,1
8341,1
8342,3
8343,1
8344,4
8345,1
8346,2
8347,2
8348,1
8349,1
8350,1
8351,2
8352,3
8353,0
8354,1
8355,1
8356,3
8357,3
8358,1
8359,0
8360,0
8361,1
8362,4
8363,1
8364,3
8365,2
8366,2
8367,1
8368,0
8369,1
8370,2
8371,2
8372,3
8373,1
8374,2
8375,0
8376,1
8377,2
8378,1
8379,3
8380,4
8381,1
8382,1
8383,4
8384,1
8385,3
8386,0
8387,0
8388,3
8389,3
8390,3
8391,2
8392,3
8393,1
8394,3
8395,1
8396,3
8397,2
8398,4
8399,3
8400,1
8401,0
8402,2
8403,1
8404,1
8405,1
8406,3
8407,1
8408,1
8409,2
8410,2
8411,2
8412,0
8413,1
8414,4
8415,1
8416,1
8417,4
8418,4
8419,0
8420,3
8421,2
8422,2
8423,2
8424,2
8425,2
8426,3
8427,1
8428,0
8429,1
8430,2
8431,1
8432,1
8433,1
8434,1
8435,0
8436,4
8437,1
8438,2
8439,4
8440,1
8441,2
8442,1
8443,1
8444,1
8445,2
8446,1
8447,0
8448,3
8449,1
8450,0
8451,2
8452,3
8453,0
8454,3
8455,1
8456,1
8457,0
8458,2
8459,1
8460,1
8461,1
8462,1
8463,0
8464,2
8465,3
8466,1
8467,0
8468,1
8469,4
8470,4
8471,2
8472,1
8473,0
8474,1
8475,1
8476,2
8477,2
8478,2
8479,0
8480,1
8481,1
8482,1
8483,2
8484,1
8485,1
8486,1
8487,1
8488,4
8489,3
8490,0
8491,0
8492,1
8493,3
8494,0
8495,3
8496,1
8497,0
8498,1
8499,1
8500,1
8501,2
8502,2
8503,2
8504,2
8505,0
8506,2
8507,0
8508,2
8509,3
8510,1
8511,1
8512,1
8513,3
8514,1
8515,1
8516,1
8517,1
8518,0
8519,0
8520,1
8521,2
8522,1
8523,1
8524,1
8525,4
8526,1
8527,1
8528,1
8529,1
8530,1
8531,0
8532,0
8533,1
8534,3
8535,4
8536,1
8537,1
8538,1
8539,1
8540,2
8541,3
8542,0
8543,1
8544,2
8545,2
8546,4
8547,3
8548,1
8549,2
8550,2
8551,1
8552,3
8553,1
8554,0
8555,1
8556,2
8557,1
8558,1
8559,0
8560,2
8561,1
8562,1
8563,3
8564,2
8565,3
8566,1
8567,2
8568,0
8569,2
8570,0
8571,1
8572,1
8573,1
8574,2
8575,0
8576,1
8577,2
8578,2
8579,1
8580,2
8581,2
8582,2
8583,2
8584,4
8585,1
8586,2
8587,1
8588,1
8589,4
8590,1
8591,1
8592,2
8593,0
8594,1
8595,1
