,0
5797,2
5798,1
5799,3
5800,3
5801,3
5802,3
5803,3
5804,1
5805,0
5806,0
5807,4
5808,0
5809,0
5810,3
5811,1
5812,4
5813,2
5814,3
5815,4
5816,0
5817,0
5818,3
5819,0
5820,2
5821,4
5822,3
5823,2
5824,4
5825,3
5826,1
5827,3
5828,3
5829,1
5830,3
5831,4
5832,4
5833,2
5834,0
5835,3
5836,1
5837,0
5838,3
5839,1
5840,3
5841,0
5842,3
5843,3
5844,0
5845,0
5846,2
5847,1
5848,2
5849,0
5850,4
5851,3
5852,1
5853,2
5854,0
5855,0
5856,4
5857,0
5858,2
5859,0
5860,1
5861,1
5862,1
5863,3
5864,2
5865,3
5866,4
5867,2
5868,2
5869,1
5870,3
5871,2
5872,0
5873,1
5874,0
5875,0
5876,0
5877,2
5878,0
5879,0
5880,2
5881,4
5882,0
5883,2
5884,3
5885,2
5886,0
5887,2
5888,3
5889,1
5890,4
5891,3
5892,0
5893,2
5894,1
5895,3
5896,0
5897,1
5898,0
5899,0
5900,3
5901,0
5902,2
5903,3
5904,2
5905,0
5906,2
5907,1
5908,2
5909,0
5910,0
5911,2
5912,4
5913,3
5914,3
5915,3
5916,3
5917,2
5918,3
5919,0
5920,4
5921,0
5922,0
5923,2
5924,3
5925,1
5926,3
5927,0
5928,0
5929,1
5930,0
5931,2
5932,2
5933,3
5934,3
5935,1
5936,1
5937,1
5938,3
5939,1
5940,0
5941,1
5942,2
5943,3
5944,0
5945,4
5946,3
5947,3
5948,4
5949,1
5950,0
5951,0
5952,4
5953,0
5954,3
5955,0
5956,2
5957,4
5958,3
5959,0
5960,2
5961,0
5962,1
5963,2
5964,1
5965,1
5966,2
5967,0
5968,3
5969,3
5970,3
5971,2
5972,1
5973,3
5974,3
5975,1
5976,1
5977,3
5978,0
5979,1
5980,2
5981,2
5982,3
5983,1
5984,0
5985,0
5986,1
5987,0
5988,3
5989,3
5990,3
5991,0
5992,2
5993,3
5994,4
5995,1
5996,3
5997,1
5998,3
5999,3
6000,2
6001,3
6002,0
6003,4
6004,0
6005,4
6006,0
6007,0
6008,3
6009,4
6010,3
6011,2
6012,4
6013,3
6014,1
6015,3
6016,3
6017,3
6018,0
6019,4
6020,3
6021,1
6022,2
6023,3
6024,0
6025,0
6026,0
6027,1
6028,4
6029,2
6030,1
6031,0
6032,1
6033,1
6034,2
6035,2
6036,0
6037,3
6038,1
6039,0
6040,4
6041,1
6042,3
6043,4
6044,0
6045,3
6046,0
6047,2
6048,0
6049,1
6050,1
6051,2
6052,3
6053,3
6054,0
6055,1
6056,0
6057,1
6058,0
6059,2
6060,1
6061,2
6062,2
6063,1
6064,2
6065,1
6066,3
6067,2
6068,1
6069,0
6070,0
6071,2
6072,1
6073,3
6074,3
6075,3
6076,4
6077,1
6078,0
6079,3
6080,1
6081,1
6082,2
6083,3
6084,1
6085,0
6086,0
6087,3
6088,2
6089,3
6090,1
6091,1
6092,0
6093,2
6094,1
6095,0
6096,1
6097,1
6098,1
6099,4
6100,1
6101,0
6102,4
6103,1
6104,1
6105,1
6106,3
6107,2
6108,1
6109,1
6110,0
6111,2
6112,3
6113,0
6114,0
6115,2
6116,3
6117,3
6118,2
6119,2
6120,3
6121,1
6122,0
6123,3
6124,4
6125,4
6126,2
6127,2
6128,4
6129,3
6130,3
6131,1
6132,3
6133,1
6134,1
6135,2
6136,2
6137,0
6138,2
6139,4
6140,3
6141,4
6142,2
6143,3
6144,3
6145,0
6146,2
6147,4
6148,0
6149,0
6150,1
6151,1
6152,3
6153,1
6154,0
6155,1
6156,1
6157,1
6158,4
6159,3
6160,0
6161,2
6162,1
6163,0
6164,2
6165,4
6166,2
6167,2
6168,3
6169,0
6170,4
6171,0
6172,2
6173,0
6174,4
6175,1
6176,1
6177,2
6178,0
6179,2
6180,3
6181,3
6182,4
6183,0
6184,4
6185,2
6186,2
6187,3
6188,3
6189,2
6190,0
6191,0
6192,3
6193,0
6194,0
6195,2
6196,2
6197,3
6198,1
6199,1
6200,3
6201,0
6202,2
6203,2
6204,4
6205,4
6206,1
6207,0
6208,0
6209,0
6210,4
6211,3
6212,3
6213,0
6214,2
6215,2
6216,1
6217,0
6218,0
6219,4
6220,3
6221,0
6222,1
6223,0
6224,0
6225,0
6226,0
6227,0
6228,4
6229,3
6230,1
6231,3
6232,0
6233,0
6234,0
6235,3
6236,3
6237,3
6238,1
6239,2
6240,3
6241,3
6242,1
6243,0
6244,3
6245,2
6246,2
6247,3
6248,2
6249,0
6250,3
6251,3
6252,2
6253,0
6254,0
6255,3
6256,0
6257,3
6258,4
6259,3
6260,2
6261,2
6262,3
6263,0
6264,4
6265,4
6266,3
6267,0
6268,1
6269,3
6270,1
6271,0
6272,0
6273,2
6274,3
6275,2
6276,4
6277,3
6278,0
6279,4
6280,0
6281,1
6282,4
6283,0
6284,1
6285,3
6286,1
6287,1
6288,2
6289,0
6290,2
6291,3
6292,1
6293,2
6294,3
6295,0
6296,4
6297,1
6298,0
6299,0
6300,3
6301,3
6302,0
6303,1
6304,1
6305,1
6306,1
6307,3
6308,2
6309,0
6310,3
6311,0
6312,4
6313,3
6314,2
6315,1
6316,1
6317,1
6318,3
6319,4
6320,4
6321,0
6322,0
6323,4
6324,3
6325,1
6326,4
6327,0
6328,3
6329,4
6330,3
6331,1
6332,2
6333,2
6334,1
6335,3
6336,1
6337,0
6338,3
6339,2
6340,0
6341,2
6342,0
6343,2
6344,2
6345,0
6346,3
6347,4
6348,2
6349,1
6350,3
6351,3
6352,2
6353,0
6354,2
6355,3
6356,2
6357,2
6358,0
6359,3
6360,2
6361,0
6362,0
6363,0
6364,3
6365,0
6366,2
6367,3
6368,4
6369,0
6370,0
6371,3
6372,1
6373,2
6374,1
6375,0
6376,3
6377,1
6378,2
6379,2
6380,1
6381,1
6382,0
6383,0
6384,3
6385,0
6386,4
6387,2
6388,0
6389,2
6390,1
6391,3
6392,1
6393,3
6394,4
6395,0
6396,0
6397,3
6398,2
6399,2
6400,2
6401,3
6402,3
6403,0
6404,2
6405,4
6406,4
6407,0
6408,3
6409,2
6410,1
6411,2
6412,3
6413,3
6414,1
6415,0
6416,3
6417,4
6418,4
6419,4
6420,0
6421,3
6422,2
6423,1
6424,4
6425,4
6426,1
6427,0
6428,1
6429,1
6430,3
6431,1
6432,0
6433,4
6434,4
6435,1
6436,3
6437,3
6438,4
6439,2
6440,1
6441,2
6442,0
6443,4
6444,0
6445,3
6446,0
6447,0
6448,4
6449,3
6450,2
6451,4
6452,1
6453,2
6454,0
6455,2
6456,2
6457,4
6458,0
6459,4
6460,0
6461,4
6462,3
6463,2
6464,3
6465,3
6466,0
6467,1
6468,3
6469,3
6470,4
6471,2
6472,0
6473,2
6474,3
6475,2
6476,0
6477,0
6478,2
6479,2
6480,1
6481,2
6482,0
6483,1
6484,4
6485,3
6486,0
6487,0
6488,4
6489,1
6490,4
6491,1
6492,0
6493,0
6494,2
6495,0
6496,1
6497,0
6498,3
6499,1
6500,1
6501,3
6502,2
6503,0
6504,0
6505,4
6506,3
6507,1
6508,0
6509,3
6510,0
6511,0
6512,1
6513,0
6514,1
6515,0
6516,4
6517,0
6518,0
6519,0
6520,0
6521,2
6522,2
6523,0
6524,0
6525,3
6526,0
6527,0
6528,0
6529,0
6530,3
6531,0
6532,3
6533,1
6534,3
6535,0
6536,0
6537,0
6538,3
6539,0
6540,3
6541,0
6542,3
6543,0
6544,2
6545,3
6546,3
6547,0
6548,2
6549,4
6550,2
6551,2
6552,3
6553,4
6554,1
6555,0
6556,1
6557,3
6558,1
6559,0
6560,4
6561,2
6562,3
6563,2
6564,3
6565,3
6566,3
6567,3
6568,3
6569,0
6570,0
6571,2
6572,3
6573,0
6574,0
6575,0
6576,3
6577,2
6578,0
6579,2
6580,2
6581,1
6582,2
6583,0
6584,3
6585,0
6586,3
6587,1
6588,0
6589,3
6590,3
6591,3
6592,0
6593,3
6594,2
6595,3
6596,3
6597,0
6598,3
6599,3
6600,4
6601,3
6602,1
6603,1
6604,3
6605,2
6606,3
6607,1
6608,0
6609,1
6610,4
6611,1
6612,2
6613,4
6614,3
6615,2
6616,1
6617,0
6618,0
6619,3
6620,4
6621,3
6622,2
6623,1
6624,1
6625,0
6626,4
6627,1
6628,2
6629,4
6630,0
6631,1
6632,1
6633,0
6634,1
6635,1
6636,0
6637,2
6638,4
6639,3
6640,1
6641,3
6642,0
6643,2
6644,4
6645,3
6646,2
6647,1
6648,2
6649,0
6650,0
6651,0
6652,2
6653,3
6654,3
6655,0
6656,0
6657,3
6658,3
6659,2
6660,2
6661,1
6662,2
6663,2
6664,0
6665,0
6666,1
6667,3
6668,0
6669,2
6670,4
6671,3
6672,0
6673,1
6674,3
6675,4
6676,3
6677,4
6678,4
6679,3
6680,2
6681,2
6682,4
6683,3
6684,0
6685,2
6686,1
6687,0
6688,0
6689,1
6690,3
6691,1
6692,3
6693,1
6694,0
6695,3
6696,4
6697,0
6698,0
6699,0
6700,2
6701,3
6702,2
6703,1
6704,4
6705,1
6706,1
6707,4
6708,0
6709,1
6710,1
6711,0
6712,2
6713,4
6714,0
6715,0
6716,3
6717,0
6718,3
6719,1
6720,4
6721,0
6722,1
6723,2
6724,0
6725,2
6726,4
6727,2
6728,4
6729,3
6730,0
6731,0
6732,0
6733,1
6734,2
6735,0
6736,2
6737,1
6738,2
6739,0
6740,0
6741,0
6742,2
6743,3
6744,1
6745,0
6746,2
6747,1
6748,0
6749,4
6750,1
6751,1
6752,1
6753,0
6754,4
6755,4
6756,0
6757,1
6758,4
6759,3
6760,0
6761,2
6762,2
6763,0
6764,0
6765,2
6766,2
6767,3
6768,3
6769,0
6770,3
6771,3
6772,2
6773,2
6774,2
6775,0
6776,2
6777,0
6778,0
6779,0
6780,3
6781,4
6782,0
6783,2
6784,0
6785,3
6786,3
6787,3
6788,4
6789,2
6790,0
6791,0
6792,3
6793,0
6794,4
6795,0
6796,0
6797,0
6798,4
6799,1
6800,3
6801,0
6802,3
6803,4
6804,0
6805,0
6806,3
6807,1
6808,4
6809,1
6810,1
6811,2
6812,0
6813,0
6814,0
6815,2
6816,0
6817,3
6818,1
6819,0
6820,0
6821,1
6822,3
6823,2
6824,2
6825,4
6826,3
6827,1
6828,0
6829,4
6830,1
6831,0
6832,3
6833,1
6834,0
6835,1
6836,0
6837,1
6838,0
6839,2
6840,0
6841,3
6842,3
6843,2
6844,4
6845,0
6846,0
6847,0
6848,3
6849,0
6850,1
6851,3
6852,0
6853,0
6854,3
6855,1
6856,0
6857,0
6858,3
6859,0
6860,0
6861,1
6862,2
6863,4
6864,3
6865,4
6866,2
6867,3
6868,2
6869,1
6870,2
6871,0
6872,3
6873,0
6874,3
6875,4
6876,0
6877,3
6878,3
6879,2
6880,0
6881,2
6882,0
6883,4
6884,3
6885,4
6886,0
6887,1
6888,0
6889,2
6890,0
6891,3
6892,3
6893,4
6894,3
6895,4
6896,0
6897,1
6898,0
6899,2
6900,2
6901,3
6902,0
6903,4
6904,0
6905,2
6906,0
6907,1
6908,3
6909,0
6910,3
6911,0
6912,2
6913,0
6914,3
6915,3
6916,1
6917,0
6918,0
6919,2
6920,0
6921,1
6922,0
6923,0
6924,4
6925,1
6926,3
6927,3
6928,0
6929,0
6930,0
6931,0
6932,3
6933,1
6934,3
6935,4
6936,0
6937,2
6938,0
6939,3
6940,0
6941,3
6942,3
6943,3
6944,1
6945,3
6946,0
6947,2
6948,0
6949,2
6950,2
6951,4
6952,0
6953,1
6954,0
6955,3
6956,3
6957,4
6958,3
6959,3
6960,1
6961,0
6962,2
6963,4
6964,2
6965,4
6966,2
6967,0
6968,3
6969,0
6970,0
6971,2
6972,1
6973,0
6974,2
6975,2
6976,3
6977,1
6978,4
6979,0
6980,1
6981,0
6982,0
6983,4
6984,0
6985,2
6986,4
6987,0
6988,1
6989,0
6990,4
6991,1
6992,1
6993,0
6994,0
6995,3
6996,0
6997,2
6998,0
6999,0
7000,1
7001,2
7002,2
7003,3
7004,4
7005,2
7006,2
7007,0
7008,4
7009,0
7010,3
7011,3
7012,3
7013,1
7014,2
7015,3
7016,1
7017,1
7018,0
7019,1
7020,4
7021,3
7022,0
7023,1
7024,3
7025,0
7026,0
7027,3
7028,0
7029,1
7030,0
7031,0
7032,0
7033,3
7034,3
7035,0
7036,0
7037,0
7038,0
7039,4
7040,3
7041,2
7042,3
7043,2
7044,2
7045,2
7046,1
7047,0
7048,0
7049,2
7050,2
7051,0
7052,0
7053,2
7054,3
7055,1
7056,3
7057,3
7058,0
7059,2
7060,0
7061,3
7062,0
7063,4
7064,3
7065,3
7066,3
7067,0
7068,0
7069,0
7070,3
7071,0
7072,2
7073,0
7074,2
7075,3
7076,3
7077,2
7078,4
7079,0
7080,3
7081,4
7082,0
7083,0
7084,0
7085,4
7086,4
7087,0
7088,0
7089,0
7090,4
7091,0
7092,4
7093,0
7094,1
7095,3
7096,0
7097,0
7098,1
7099,1
7100,2
7101,0
7102,4
7103,4
7104,0
7105,3
7106,1
7107,0
7108,3
7109,3
7110,2
7111,4
7112,3
7113,0
7114,0
7115,0
7116,2
7117,0
7118,1
7119,2
7120,0
7121,0
7122,1
7123,1
7124,1
7125,0
7126,0
7127,1
7128,0
7129,3
7130,2
7131,3
7132,3
7133,3
7134,1
7135,3
7136,2
7137,0
7138,1
7139,1
7140,0
7141,1
7142,0
7143,4
7144,3
7145,0
7146,0
7147,0
7148,0
7149,0
7150,1
7151,0
7152,1
7153,2
7154,0
7155,0
7156,3
7157,2
7158,4
7159,0
7160,3
7161,2
7162,4
7163,2
7164,0
7165,3
7166,0
7167,2
7168,2
7169,3
7170,3
7171,1
7172,1
7173,0
7174,2
7175,1
7176,0
7177,2
7178,4
7179,1
7180,0
7181,3
7182,4
7183,0
7184,0
7185,0
7186,0
7187,1
7188,4
7189,0
7190,4
7191,0
7192,3
7193,3
7194,0
7195,4
7196,0
7197,3
7198,3
7199,0
7200,3
7201,1
7202,3
7203,3
7204,2
7205,2
7206,0
7207,2
7208,1
7209,2
7210,3
7211,3
7212,4
7213,2
7214,2
7215,2
7216,4
7217,2
7218,3
7219,3
7220,1
7221,2
7222,4
7223,0
7224,1
7225,3
7226,0
7227,3
7228,3
7229,0
7230,4
7231,3
7232,1
7233,2
7234,4
7235,2
7236,3
7237,0
7238,3
7239,2
7240,3
7241,0
7242,0
7243,2
7244,0
7245,4
7246,0
7247,3
7248,0
7249,2
7250,3
7251,1
7252,1
7253,0
7254,4
7255,2
7256,3
7257,0
7258,3
7259,0
7260,0
7261,2
7262,0
7263,1
7264,0
7265,1
7266,1
7267,2
7268,0
7269,0
7270,1
7271,4
7272,4
7273,2
7274,3
7275,1
7276,3
7277,4
7278,2
7279,0
7280,3
7281,0
7282,0
7283,4
7284,0
7285,2
7286,1
7287,0
7288,3
7289,0
7290,2
7291,3
7292,4
7293,2
7294,0
7295,2
7296,3
7297,3
7298,1
7299,2
7300,0
7301,0
7302,3
7303,4
7304,1
7305,0
7306,0
7307,2
7308,1
7309,1
7310,0
7311,1
7312,2
7313,2
7314,3
7315,4
7316,0
7317,0
7318,2
7319,4
7320,1
7321,0
7322,0
7323,3
7324,3
7325,0
7326,3
7327,3
7328,0
7329,3
7330,4
7331,2
7332,0
7333,3
7334,2
7335,3
7336,1
7337,1
7338,3
7339,0
7340,0
7341,0
7342,1
7343,3
7344,3
7345,0
7346,0
7347,0
7348,0
7349,0
7350,1
7351,2
7352,0
7353,0
7354,0
7355,0
7356,0
7357,0
7358,2
7359,2
7360,2
7361,1
7362,0
7363,2
7364,0
7365,1
7366,0
7367,3
7368,0
7369,1
7370,1
7371,0
7372,1
7373,1
7374,2
7375,0
7376,0
7377,0
7378,2
7379,1
7380,2
7381,2
7382,4
7383,2
7384,2
7385,0
7386,3
7387,0
7388,1
7389,4
7390,0
7391,0
7392,0
7393,3
7394,3
7395,0
7396,3
7397,2
7398,3
7399,0
7400,4
7401,0
7402,4
7403,3
7404,0
7405,3
7406,1
7407,2
7408,1
7409,0
7410,3
7411,2
7412,2
7413,3
7414,1
7415,2
7416,0
7417,4
7418,2
7419,1
7420,3
7421,2
7422,1
7423,2
7424,2
7425,3
7426,3
7427,4
7428,2
7429,4
7430,3
7431,0
7432,4
7433,4
7434,2
7435,1
7436,4
7437,3
7438,0
7439,2
7440,0
7441,4
7442,4
7443,2
7444,1
7445,3
7446,1
7447,4
7448,0
7449,0
7450,3
7451,3
7452,2
7453,1
7454,2
7455,0
7456,0
7457,3
7458,4
7459,2
7460,3
7461,4
7462,1
7463,1
7464,3
7465,2
7466,0
7467,3
7468,3
7469,2
7470,0
7471,2
7472,2
7473,2
7474,3
7475,2
7476,3
7477,4
7478,3
7479,0
7480,1
7481,2
7482,3
7483,0
7484,1
7485,0
7486,2
7487,3
7488,2
7489,2
7490,1
7491,4
7492,0
7493,2
7494,1
7495,3
7496,2
7497,1
7498,1
7499,2
7500,3
7501,0
7502,2
7503,2
7504,0
7505,0
7506,0
7507,1
7508,2
7509,2
7510,0
7511,0
7512,0
7513,1
7514,1
7515,0
7516,1
7517,0
7518,1
7519,2
7520,3
7521,1
7522,4
7523,1
7524,0
7525,3
7526,1
7527,1
7528,3
7529,0
7530,0
7531,3
7532,0
7533,2
7534,3
7535,2
7536,1
7537,3
7538,3
7539,2
7540,2
7541,3
7542,0
7543,2
7544,1
7545,2
7546,3
7547,0
7548,3
7549,0
7550,3
7551,0
7552,3
7553,1
7554,0
7555,0
7556,0
7557,2
7558,4
7559,0
7560,3
7561,4
7562,3
7563,0
7564,0
7565,4
7566,2
7567,0
7568,1
7569,4
7570,0
7571,0
7572,2
7573,2
7574,0
7575,0
7576,2
7577,0
7578,2
7579,0
7580,1
7581,2
7582,3
7583,3
7584,3
7585,3
7586,1
7587,1
7588,2
7589,0
7590,0
7591,3
7592,3
7593,3
7594,0
7595,0
7596,4
7597,0
7598,2
7599,3
7600,3
7601,3
7602,0
7603,3
7604,0
7605,0
7606,0
7607,0
7608,2
7609,1
7610,0
7611,4
7612,3
7613,0
7614,2
7615,4
7616,1
7617,4
7618,3
7619,0
7620,4
7621,3
7622,3
7623,3
7624,3
7625,0
7626,3
7627,4
7628,0
7629,1
7630,0
7631,3
7632,0
7633,3
7634,2
7635,3
7636,0
7637,3
7638,0
7639,0
7640,2
7641,0
7642,3
7643,2
7644,0
7645,3
7646,0
7647,0
7648,3
7649,3
7650,2
7651,0
7652,1
7653,0
7654,4
7655,1
7656,0
7657,4
7658,0
7659,1
7660,0
7661,2
7662,0
7663,0
7664,2
7665,0
7666,0
7667,3
7668,3
7669,2
7670,1
7671,2
7672,0
7673,0
7674,3
7675,3
7676,4
7677,2
7678,0
7679,2
7680,1
7681,3
7682,2
7683,3
7684,3
7685,3
7686,3
7687,0
7688,2
7689,1
7690,0
7691,0
7692,1
7693,4
7694,2
7695,2
7696,2
7697,0
7698,2
7699,3
7700,1
7701,0
7702,1
7703,2
7704,0
7705,2
7706,1
7707,0
7708,2
7709,3
7710,3
7711,1
7712,2
7713,0
7714,3
7715,0
7716,0
7717,2
7718,0
7719,3
7720,1
7721,4
7722,4
7723,3
7724,3
7725,0
7726,3
7727,0
7728,3
7729,2
7730,1
7731,3
7732,4
7733,0
7734,2
7735,0
7736,0
7737,3
7738,0
7739,1
7740,2
7741,2
7742,1
7743,4
7744,0
7745,0
7746,3
7747,0
7748,4
7749,0
7750,3
7751,4
7752,2
7753,0
7754,0
7755,3
7756,3
7757,0
7758,0
7759,4
7760,1
7761,1
7762,0
7763,0
7764,2
7765,1
7766,0
7767,3
7768,1
7769,2
7770,0
7771,4
7772,3
7773,3
7774,3
7775,0
7776,3
7777,0
7778,0
7779,3
7780,0
7781,0
7782,2
7783,3
7784,0
7785,2
7786,1
7787,0
7788,0
7789,2
7790,0
7791,4
7792,1
7793,0
7794,1
7795,4
7796,0
7797,0
7798,3
7799,0
7800,0
7801,0
7802,1
7803,2
7804,0
7805,3
7806,0
7807,4
7808,2
7809,4
7810,2
7811,4
7812,2
7813,1
7814,3
7815,2
7816,1
7817,0
7818,1
7819,1
7820,1
7821,2
7822,1
7823,0
7824,2
7825,0
7826,2
7827,0
7828,3
7829,0
7830,3
7831,0
7832,0
7833,2
7834,0
7835,0
7836,3
7837,0
7838,4
7839,2
7840,4
7841,4
7842,4
7843,1
7844,0
7845,0
7846,0
7847,1
7848,0
7849,3
7850,0
7851,2
7852,4
7853,0
7854,2
7855,0
7856,3
7857,2
7858,3
7859,3
7860,3
7861,3
7862,3
7863,3
7864,0
7865,2
7866,0
7867,2
7868,1
7869,2
7870,3
7871,0
7872,0
7873,0
7874,2
7875,2
7876,0
7877,0
7878,2
7879,0
7880,0
7881,2
7882,2
7883,2
7884,1
7885,0
7886,0
7887,0
7888,1
7889,1
7890,1
7891,3
7892,0
7893,0
7894,3
7895,0
7896,1
7897,3
7898,0
7899,1
7900,1
7901,3
7902,2
7903,2
7904,0
7905,0
7906,3
7907,0
7908,0
7909,3
7910,0
7911,1
7912,0
7913,0
7914,1
7915,0
7916,0
7917,0
7918,3
7919,0
7920,0
7921,1
7922,0
7923,1
7924,3
7925,1
7926,1
7927,0
7928,2
7929,1
7930,1
7931,2
7932,4
7933,0
7934,0
7935,0
7936,3
7937,1
7938,1
7939,2
7940,0
7941,1
7942,0
7943,0
7944,2
7945,2
7946,0
7947,0
7948,1
7949,0
7950,0
7951,0
7952,0
7953,1
7954,0
7955,1
7956,3
7957,3
7958,3
7959,1
7960,3
7961,0
7962,4
7963,2
7964,2
7965,0
7966,3
7967,3
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,1
7975,4
7976,0
7977,0
7978,0
7979,2
7980,0
7981,0
7982,3
7983,0
7984,0
7985,3
7986,0
7987,0
7988,0
7989,0
7990,2
7991,4
7992,0
7993,0
7994,2
7995,3
7996,0
7997,3
7998,4
7999,0
8000,0
8001,0
8002,3
8003,0
8004,0
8005,1
8006,0
8007,2
8008,0
8009,2
8010,1
8011,2
8012,2
8013,2
8014,0
8015,0
8016,1
8017,0
8018,2
8019,2
8020,0
8021,4
8022,0
8023,0
8024,0
8025,2
8026,1
8027,0
8028,4
8029,2
8030,2
8031,0
8032,3
8033,0
8034,3
8035,0
8036,3
8037,2
8038,2
8039,0
8040,0
8041,3
8042,0
8043,0
8044,0
8045,0
8046,3
8047,1
8048,3
8049,3
8050,0
8051,2
8052,4
8053,3
8054,4
8055,2
8056,0
8057,0
8058,0
8059,0
8060,2
8061,2
8062,0
8063,1
8064,3
8065,0
8066,0
8067,0
8068,0
8069,3
8070,2
8071,0
8072,3
8073,2
8074,4
8075,3
8076,3
8077,2
8078,0
8079,0
8080,4
8081,0
8082,3
8083,0
8084,1
8085,3
8086,0
8087,0
8088,3
8089,4
8090,0
8091,0
8092,0
8093,0
8094,0
8095,2
8096,1
8097,1
8098,2
8099,0
8100,0
8101,3
8102,2
8103,1
8104,0
8105,2
8106,0
8107,0
8108,1
8109,0
8110,1
8111,0
8112,0
8113,2
8114,0
8115,2
8116,0
8117,0
8118,0
8119,3
8120,3
8121,3
8122,3
8123,0
8124,0
8125,0
8126,0
8127,2
8128,4
8129,0
8130,0
8131,3
8132,2
8133,2
8134,2
8135,0
8136,1
8137,3
8138,3
8139,3
8140,3
8141,0
8142,3
8143,3
8144,1
8145,3
8146,4
8147,3
8148,4
8149,2
8150,2
8151,3
8152,0
8153,0
8154,2
8155,0
8156,2
8157,2
8158,3
8159,1
8160,3
8161,0
8162,2
8163,4
8164,4
8165,1
8166,0
8167,2
8168,1
8169,0
8170,3
8171,0
8172,0
8173,0
8174,4
8175,0
8176,0
8177,1
8178,2
8179,0
8180,3
8181,1
8182,4
8183,4
8184,2
8185,0
8186,0
8187,3
8188,3
8189,1
8190,0
8191,0
8192,2
8193,3
8194,2
8195,2
8196,0
8197,1
8198,2
8199,0
8200,2
8201,0
8202,0
8203,3
8204,2
8205,0
8206,3
8207,3
8208,3
8209,0
8210,0
8211,3
8212,2
8213,2
8214,0
8215,4
8216,0
8217,0
8218,2
8219,0
8220,2
8221,0
8222,2
8223,2
8224,0
8225,2
8226,3
8227,4
8228,0
8229,2
8230,3
8231,2
8232,0
8233,0
8234,0
8235,3
8236,0
8237,3
8238,1
8239,1
8240,0
8241,0
8242,3
8243,3
8244,3
8245,1
8246,0
8247,0
8248,0
8249,1
8250,3
8251,3
8252,0
8253,1
8254,3
8255,2
8256,2
8257,4
8258,4
8259,0
8260,2
8261,0
8262,0
8263,0
8264,3
8265,2
8266,2
8267,3
8268,3
8269,0
8270,4
8271,4
8272,4
8273,1
8274,0
8275,0
8276,3
8277,2
8278,0
8279,0
8280,2
8281,3
8282,3
8283,3
8284,3
8285,0
8286,0
8287,2
8288,3
8289,0
8290,0
8291,0
8292,4
8293,2
8294,2
8295,0
8296,2
8297,3
8298,3
8299,0
8300,0
8301,3
8302,3
8303,0
8304,2
8305,0
8306,3
8307,4
8308,2
8309,3
8310,4
8311,4
8312,1
8313,1
8314,4
8315,3
8316,3
8317,2
8318,3
8319,3
8320,3
8321,2
8322,2
8323,2
8324,0
8325,0
8326,1
8327,3
8328,4
8329,0
8330,0
8331,0
8332,3
8333,2
8334,0
8335,0
8336,2
8337,0
8338,2
8339,0
8340,0
8341,0
8342,1
8343,0
8344,4
8345,0
8346,3
8347,3
8348,0
8349,0
8350,0
8351,3
8352,1
8353,2
8354,0
8355,0
8356,1
8357,1
8358,0
8359,2
8360,2
8361,0
8362,4
8363,0
8364,1
8365,3
8366,3
8367,0
8368,2
8369,0
8370,3
8371,3
8372,1
8373,0
8374,3
8375,2
8376,0
8377,3
8378,0
8379,1
8380,4
8381,0
8382,0
8383,4
8384,0
8385,1
8386,2
8387,2
8388,1
8389,1
8390,1
8391,3
8392,1
8393,0
8394,1
8395,0
8396,1
8397,3
8398,4
8399,1
8400,0
8401,2
8402,3
8403,0
8404,0
8405,0
8406,1
8407,0
8408,0
8409,3
8410,3
8411,3
8412,2
8413,0
8414,4
8415,0
8416,0
8417,4
8418,4
8419,2
8420,1
8421,3
8422,3
8423,3
8424,3
8425,3
8426,1
8427,0
8428,2
8429,0
8430,3
8431,0
8432,0
8433,0
8434,0
8435,2
8436,4
8437,0
8438,3
8439,4
8440,0
8441,3
8442,0
8443,0
8444,0
8445,3
8446,0
8447,2
8448,1
8449,0
8450,2
8451,3
8452,1
8453,2
8454,1
8455,0
8456,0
8457,2
8458,3
8459,0
8460,0
8461,0
8462,0
8463,2
8464,3
8465,1
8466,0
8467,2
8468,0
8469,4
8470,4
8471,3
8472,0
8473,2
8474,0
8475,0
8476,3
8477,3
8478,3
8479,2
8480,0
8481,0
8482,0
8483,3
8484,0
8485,0
8486,0
8487,0
8488,4
8489,1
8490,2
8491,2
8492,0
8493,1
8494,2
8495,1
8496,0
8497,2
8498,0
8499,0
8500,0
8501,3
8502,3
8503,3
8504,3
8505,2
8506,3
8507,2
8508,3
8509,1
8510,0
8511,0
8512,0
8513,1
8514,0
8515,0
8516,0
8517,0
8518,2
8519,2
8520,0
8521,3
8522,0
8523,0
8524,0
8525,4
8526,0
8527,0
8528,0
8529,0
8530,0
8531,2
8532,2
8533,0
8534,1
8535,4
8536,0
8537,0
8538,0
8539,0
8540,3
8541,1
8542,2
8543,0
8544,3
8545,3
8546,4
8547,1
8548,0
8549,3
8550,3
8551,0
8552,1
8553,0
8554,2
8555,0
8556,3
8557,0
8558,0
8559,2
8560,3
8561,0
8562,0
8563,1
8564,3
8565,4
8566,0
8567,3
8568,2
8569,3
8570,2
8571,0
8572,0
8573,0
8574,3
8575,2
8576,0
8577,3
8578,3
8579,0
8580,3
8581,3
8582,3
8583,3
8584,4
8585,0
8586,3
8587,0
8588,0
8589,4
8590,0
8591,0
8592,3
8593,2
8594,0
8595,0
